job_id,title,company,region,posted_date,skills_required,experience_required,salary_estimate
JOB-0257,Data Scientist,Microsoft,Europe,2025-06-10,deep learning|data visualization|python|scikit-learn|pandas|sql,0,66715
JOB-0258,QA Engineer,HCL,Global,2026-03-23,postman|agile|sql,0,174876
JOB-0259,Data Scientist,Adobe,Global,2026-01-12,statistics|scikit-learn|machine learning|python|deep learning|data visualization,7,80373
JOB-0260,Product Manager,Wipro,Asia Pacific,2026-03-01,sql|agile|excel|data analysis,3,88438
JOB-0261,AI Engineer,Apple,India,2025-02-18,nlp|pytorch|deep learning,2,1646161
JOB-0262,Data Engineer,HCL,India,2025-05-02,docker|python|big data|aws|apache spark|sql|postgresql|hadoop,0,1979390
JOB-0263,Mobile Developer,Netflix,India,2025-11-09,javascript|react native|firebase|git|swift|kotlin|rest api|flutter,0,668803
JOB-0264,Software Engineer,Google,Global,2025-10-02,linux|python|git|c++|rest api|agile|sql,5,162094
JOB-0265,Mobile Developer,Uber,India,2025-03-05,javascript|react native|kotlin|git|firebase|flutter|swift,1,3925315
JOB-0266,Data Scientist,Apple,India,2025-12-10,python|data visualization|scikit-learn|machine learning|pandas,10,3530677
JOB-0267,Mobile Developer,Tech Mahindra,India,2025-09-19,react native|flutter|firebase|kotlin|swift,10,1801700
JOB-0268,Backend Developer,Amazon,Asia Pacific,2025-07-15,node.js|git|sql|docker,2,54973
JOB-0269,Data Engineer,Netflix,Europe,2025-03-10,apache spark|hadoop|docker|big data|sql|aws|postgresql,7,55498
JOB-0270,ML Engineer,Tech Mahindra,Asia Pacific,2025-04-19,mlops|docker|deep learning|aws|tensorflow,1,115250
JOB-0271,QA Engineer,Amazon,India,2025-12-20,javascript|git|agile|python|sql,2,2455227
JOB-0272,Full Stack Developer,Adobe,India,2025-12-07,react|git|css|mongodb|node.js|sql,5,2694945
JOB-0273,Data Engineer,PhonePe,Asia Pacific,2025-05-29,postgresql|sql|docker|python|aws|hadoop|big data|apache spark,10,69689
JOB-0274,Software Engineer,Adobe,US,2025-10-31,c++|python|git|rest api|java|linux,3,98064
JOB-0275,DevOps Engineer,PhonePe,US,2025-07-11,ci/cd|linux|git,2,164289
JOB-0276,QA Engineer,PhonePe,US,2025-12-31,javascript|sql|git|agile|postman,2,132320
JOB-0277,Cloud Architect,Adobe,India,2025-11-19,aws|azure|docker|gcp|linux,10,1806751
JOB-0278,Full Stack Developer,Flipkart,Asia Pacific,2026-01-29,docker|css|node.js|mongodb,10,98653
JOB-0279,QA Engineer,Amazon,Global,2025-09-21,javascript|git|postman|agile,0,170832
JOB-0280,Data Engineer,Wipro,Global,2025-07-07,postgresql|docker|aws,3,143718
JOB-0281,Product Manager,Zomato,US,2026-02-18,agile|sql|jira|excel|data analysis,3,102955
JOB-0282,Data Scientist,Swiggy,Global,2025-05-03,data visualization|sql|pandas|statistics|scikit-learn|python|machine learning|deep learning,0,154769
JOB-0283,Data Engineer,PhonePe,India,2025-10-17,hadoop|aws|python|sql|apache spark,1,2463462
JOB-0284,Data Analyst,Swiggy,US,2025-02-22,tableau|python|power bi|excel|statistics,3,108333
JOB-0285,Frontend Developer,Wipro,US,2025-05-28,typescript|next.js|html|javascript,3,181645
JOB-0286,Data Engineer,Wipro,India,2025-04-29,docker|aws|hadoop|python|apache spark|big data|postgresql|sql,0,1498488
JOB-0287,AI Engineer,Salesforce,India,2025-10-21,nlp|generative ai|tensorflow,1,1559131
JOB-0288,Software Engineer,Flipkart,India,2026-02-15,git|python|linux|c++,10,2788370
JOB-0289,Cloud Architect,Razorpay,Europe,2026-02-05,networking|terraform|gcp|docker,0,73478
JOB-0290,DevOps Engineer,Flipkart,Europe,2026-02-21,terraform|python|ci/cd|kubernetes|git|linux,5,66211
JOB-0291,Cybersecurity Analyst,Apple,India,2025-04-11,ethical hacking|networking|sql|linux,2,3327679
JOB-0292,Cybersecurity Analyst,HCL,India,2025-01-13,cybersecurity|networking|linux|python,2,943567
JOB-0293,Full Stack Developer,Flipkart,Europe,2025-04-10,docker|css|node.js|sql|javascript|react|git,5,97377
JOB-0294,Full Stack Developer,Razorpay,India,2025-01-28,react|git|docker|node.js|mongodb|html|sql|javascript,7,2639096
JOB-0295,Full Stack Developer,Tech Mahindra,US,2025-10-30,docker|node.js|mongodb|sql|javascript|git|react,3,152594
JOB-0296,QA Engineer,TCS,US,2025-07-01,postman|agile|javascript|python|sql|git,5,85193
JOB-0297,Frontend Developer,Netflix,Europe,2025-04-14,next.js|javascript|tailwind css|git|typescript|html,2,80116
JOB-0298,Backend Developer,Google,Europe,2025-01-07,node.js|rest api|redis|git|sql|postgresql,7,106547
JOB-0299,Data Analyst,Flipkart,Asia Pacific,2025-08-05,python|tableau|pandas|sql|statistics|power bi|excel,3,71131
JOB-0300,Cybersecurity Analyst,Razorpay,India,2025-03-31,linux|sql|networking|python|ethical hacking|cybersecurity,0,3806943
JOB-0301,Data Analyst,Uber,India,2025-07-18,tableau|power bi|data analysis|excel,10,2654410
JOB-0302,Cloud Architect,Wipro,Global,2025-12-17,kubernetes|docker|azure|linux|terraform|aws,3,73989
JOB-0303,QA Engineer,HCL,Europe,2025-10-09,agile|sql|python,1,85063
JOB-0304,Data Scientist,TCS,US,2025-01-15,python|sql|pandas|deep learning|scikit-learn|data visualization|statistics,5,154565
JOB-0305,Product Manager,Tech Mahindra,India,2025-08-11,excel|agile|jira|sql,7,1463659
JOB-0306,Cybersecurity Analyst,Google,India,2025-11-27,python|cybersecurity|sql,3,3334351
JOB-0307,Cybersecurity Analyst,Netflix,US,2025-07-06,networking|ethical hacking|linux|python,10,133064
JOB-0308,DevOps Engineer,TCS,US,2025-06-03,git|kubernetes|docker|terraform|ci/cd|aws|python|linux,10,104064
JOB-0309,Backend Developer,Netflix,Global,2025-09-04,git|rest api|redis|sql|python|postgresql|docker,10,95242
JOB-0310,Data Scientist,Razorpay,India,2025-03-15,deep learning|python|data visualization|sql|machine learning|scikit-learn,7,2301591
JOB-0311,Cloud Architect,Microsoft,US,2026-03-08,docker|azure|networking|linux|aws,0,153596
JOB-0312,Frontend Developer,HCL,India,2025-09-04,git|css|next.js|typescript|tailwind css,2,3512066
JOB-0313,Backend Developer,Amazon,India,2025-12-25,sql|rest api|postgresql|redis|git,2,3172980
JOB-0314,Frontend Developer,Google,India,2025-02-27,git|javascript|tailwind css|html,0,1367876
JOB-0315,Software Engineer,Microsoft,Europe,2026-03-01,agile|java|rest api|python|linux|c++|git,7,126057
JOB-0316,Data Engineer,Infosys,Asia Pacific,2025-11-23,python|docker|sql|apache spark,3,90574
JOB-0317,Data Engineer,Wipro,India,2025-05-27,aws|big data|sql|postgresql|apache spark|python|docker|hadoop,3,3135394
JOB-0318,ML Engineer,PhonePe,Asia Pacific,2025-02-09,python|docker|deep learning|mlops|aws|pytorch|machine learning,3,67056
JOB-0319,Cloud Architect,Oracle,US,2025-03-10,gcp|azure|docker|networking|linux|aws|terraform|kubernetes,2,150437
JOB-0320,Data Analyst,Tech Mahindra,India,2025-04-13,sql|python|statistics|data analysis|excel|power bi|pandas|tableau,10,3559299
JOB-0321,Full Stack Developer,Adobe,Europe,2025-08-27,node.js|javascript|sql,2,73064
JOB-0322,ML Engineer,Zomato,India,2026-01-14,deep learning|mlops|python|machine learning|pytorch|docker|aws|tensorflow,2,2020858
JOB-0323,AI Engineer,Tech Mahindra,India,2025-06-11,computer vision|tensorflow|huggingface|pytorch|deep learning|nlp|generative ai|python,3,3441011
JOB-0324,Mobile Developer,Apple,India,2025-11-17,javascript|git|swift,5,2782926
JOB-0325,Mobile Developer,TCS,Global,2026-02-11,react native|flutter|swift|rest api,1,116216
JOB-0326,Data Engineer,TCS,India,2025-11-04,sql|docker|postgresql|aws|hadoop|big data|python,3,2668671
JOB-0327,ML Engineer,PhonePe,US,2025-12-18,aws|mlops|pytorch|tensorflow|docker|deep learning,5,74173
JOB-0328,Product Manager,Microsoft,US,2026-01-23,jira|agile|sql|data analysis|excel,10,152912
JOB-0329,ML Engineer,Google,India,2025-12-02,machine learning|python|tensorflow|aws|deep learning|docker|pytorch|mlops,7,863625
JOB-0330,QA Engineer,Meta,US,2025-01-02,git|javascript|postman|python|sql|agile,2,113526
JOB-0331,DevOps Engineer,Amazon,Asia Pacific,2025-03-24,aws|terraform|python|ci/cd|docker,1,99722
JOB-0332,Cybersecurity Analyst,Uber,Global,2025-01-05,sql|cybersecurity|linux,0,145549
JOB-0333,Data Analyst,Adobe,Europe,2026-01-14,excel|pandas|python|tableau,1,131486
JOB-0334,DevOps Engineer,Adobe,Europe,2025-09-05,linux|aws|terraform|python|docker|git,1,148505
JOB-0335,Full Stack Developer,Apple,Global,2025-06-18,mongodb|git|html|node.js|css|javascript|sql,2,78230
JOB-0336,AI Engineer,Microsoft,US,2025-07-27,pytorch|python|generative ai|nlp,0,164426
JOB-0337,Full Stack Developer,Oracle,India,2026-03-14,mongodb|javascript|git|css|html|react,2,1514565
JOB-0338,AI Engineer,HCL,Europe,2025-02-17,pytorch|generative ai|deep learning|tensorflow|huggingface|computer vision|nlp|python,10,90387
JOB-0339,AI Engineer,Tech Mahindra,US,2025-11-11,tensorflow|python|huggingface|deep learning|computer vision|generative ai|pytorch|nlp,2,125276
JOB-0340,Software Engineer,Swiggy,US,2025-11-01,git|rest api|linux,1,72093
JOB-0341,Full Stack Developer,Netflix,Europe,2025-11-26,git|docker|html|javascript,2,144574
JOB-0342,Data Engineer,HCL,US,2026-02-07,aws|big data|hadoop|sql|docker|postgresql,0,132956
JOB-0343,Software Engineer,PhonePe,Europe,2025-02-16,agile|rest api|java,3,60442
JOB-0344,ML Engineer,Google,Europe,2025-12-04,tensorflow|python|deep learning|pytorch|docker|machine learning|aws|mlops,10,55283
JOB-0345,Data Engineer,Zomato,India,2025-12-24,aws|python|hadoop,3,1298876
JOB-0346,Data Analyst,Infosys,India,2025-10-11,statistics|pandas|excel,3,1487553
JOB-0347,Mobile Developer,TCS,US,2026-02-24,git|kotlin|firebase|swift,5,176133
JOB-0348,AI Engineer,Swiggy,India,2025-09-13,deep learning|pytorch|python|generative ai|huggingface|computer vision|tensorflow,2,897986
JOB-0349,Data Scientist,Google,Global,2025-12-07,sql|deep learning|data visualization|scikit-learn|pandas|machine learning|python,7,114450
JOB-0350,Frontend Developer,Adobe,India,2025-03-10,typescript|javascript|react,5,2492628
JOB-0351,AI Engineer,Oracle,Asia Pacific,2025-08-25,nlp|python|tensorflow|deep learning|computer vision|pytorch|huggingface|generative ai,10,101753
JOB-0352,Software Engineer,Uber,India,2025-05-17,linux|sql|rest api|java|python|agile|git|c++,7,3123222
JOB-0353,DevOps Engineer,Netflix,Europe,2025-11-09,python|aws|kubernetes|linux|terraform|git|ci/cd|docker,3,111934
JOB-0354,Data Engineer,Uber,Europe,2025-03-26,python|apache spark|big data|postgresql,0,114925
JOB-0355,Mobile Developer,Tech Mahindra,Asia Pacific,2025-05-02,firebase|javascript|kotlin|swift,2,109166
JOB-0356,ML Engineer,PhonePe,Europe,2025-06-01,mlops|machine learning|tensorflow|deep learning|docker,1,58640
JOB-0357,Data Scientist,Adobe,US,2026-01-20,machine learning|sql|pandas|data visualization,1,107158
JOB-0358,AI Engineer,Uber,India,2025-11-21,tensorflow|computer vision|pytorch|huggingface,3,2944688
JOB-0359,Mobile Developer,Amazon,US,2025-04-27,react native|firebase|javascript|git|kotlin,7,129191
JOB-0360,Data Analyst,Netflix,India,2025-12-30,statistics|python|power bi|excel|tableau,7,1767272
JOB-0361,ML Engineer,Flipkart,India,2025-01-30,python|docker|pytorch,1,3748491
JOB-0362,Cloud Architect,Meta,Asia Pacific,2025-04-26,gcp|linux|docker,1,42382
JOB-0363,Data Engineer,Tech Mahindra,India,2025-12-05,python|sql|aws|big data|hadoop,5,2041246
JOB-0364,Mobile Developer,Flipkart,Asia Pacific,2025-09-13,firebase|javascript|react native,2,61639
JOB-0365,AI Engineer,Apple,US,2025-11-14,deep learning|generative ai|huggingface|tensorflow,5,156598
JOB-0366,QA Engineer,TCS,Europe,2026-02-05,python|agile|javascript|postman|git|sql,3,116025
JOB-0367,Full Stack Developer,Tech Mahindra,India,2026-03-21,docker|sql|react|mongodb|html|javascript|node.js,10,2642589
JOB-0368,Cybersecurity Analyst,Flipkart,India,2025-03-22,cybersecurity|ethical hacking|linux|python,5,3095254
JOB-0369,Software Engineer,TCS,US,2025-07-14,agile|sql|rest api|java|python|git|linux|c++,3,107019
JOB-0370,Product Manager,Swiggy,Europe,2026-01-26,excel|jira|agile|data analysis,5,149534
JOB-0371,DevOps Engineer,TCS,Europe,2025-12-23,terraform|kubernetes|aws|ci/cd|git|python,2,116629
JOB-0372,ML Engineer,PhonePe,US,2025-04-30,mlops|aws|pytorch|tensorflow|deep learning|python|docker|machine learning,10,148278
JOB-0373,Full Stack Developer,Salesforce,Asia Pacific,2025-11-27,react|javascript|mongodb,7,104286
JOB-0374,Data Engineer,Tech Mahindra,India,2025-12-13,hadoop|sql|apache spark|python|docker,2,1069450
JOB-0375,ML Engineer,Flipkart,India,2025-10-31,pytorch|tensorflow|mlops|python|machine learning|aws|docker,0,2256042
JOB-0376,ML Engineer,Netflix,US,2025-05-05,machine learning|docker|mlops|aws,5,80922
JOB-0377,Data Engineer,Flipkart,US,2025-02-17,aws|hadoop|python|postgresql|sql,3,186026
JOB-0378,Backend Developer,Razorpay,US,2025-09-03,rest api|redis|sql,7,164090
JOB-0379,Mobile Developer,Salesforce,India,2025-03-16,swift|rest api|firebase|git|react native|kotlin|javascript,2,2595957
JOB-0380,ML Engineer,Google,US,2025-09-17,pytorch|mlops|python,1,129821
JOB-0381,Frontend Developer,Salesforce,Europe,2026-01-10,git|javascript|typescript|react|tailwind css,10,53255
JOB-0382,Data Engineer,Swiggy,US,2026-03-09,python|aws|big data|apache spark|postgresql|docker|hadoop|sql,0,84995
JOB-0383,Cloud Architect,Uber,US,2025-04-26,azure|aws|docker|networking|linux|kubernetes|gcp|terraform,2,175686
JOB-0384,QA Engineer,HCL,Global,2025-07-31,agile|git|postman,3,65160
JOB-0385,QA Engineer,Zomato,India,2025-08-19,agile|sql|javascript,0,2263900
JOB-0386,Mobile Developer,Microsoft,India,2025-12-30,kotlin|git|firebase|javascript,2,2742771
JOB-0387,Frontend Developer,Amazon,Global,2025-10-23,tailwind css|javascript|css|react|typescript|html,2,160107
JOB-0388,Data Engineer,Swiggy,India,2025-04-11,aws|python|big data|apache spark,7,734445
JOB-0389,Backend Developer,TCS,Europe,2025-05-08,rest api|python|redis|node.js|docker|postgresql|sql|git,3,69520
JOB-0390,QA Engineer,Tech Mahindra,Asia Pacific,2025-04-16,postman|sql|git,3,73455
JOB-0391,Cybersecurity Analyst,Wipro,Europe,2025-04-16,linux|networking|sql|python|cybersecurity,0,81379
JOB-0392,Backend Developer,Salesforce,US,2025-07-20,node.js|rest api|python|redis|git|sql,2,90527
JOB-0393,DevOps Engineer,Infosys,US,2025-12-11,aws|kubernetes|linux|terraform|docker|git|ci/cd|python,5,107842
JOB-0394,Cybersecurity Analyst,Zomato,US,2025-05-12,sql|networking|linux|python|ethical hacking|cybersecurity,3,73262
JOB-0395,Cybersecurity Analyst,Amazon,India,2025-08-25,cybersecurity|python|linux|sql,1,925437
JOB-0396,Product Manager,Amazon,Global,2025-09-13,sql|excel|data analysis|agile|jira,5,99500
JOB-0397,Product Manager,Oracle,Europe,2026-03-01,jira|agile|data analysis|sql|excel,5,61669
JOB-0398,Data Engineer,Tech Mahindra,Europe,2025-10-03,sql|apache spark|postgresql|big data|hadoop|docker,0,101148
JOB-0399,AI Engineer,Wipro,Global,2025-04-19,tensorflow|computer vision|pytorch|python|huggingface|deep learning|nlp|generative ai,5,141632
JOB-0400,Data Engineer,Netflix,US,2025-09-03,apache spark|postgresql|sql|hadoop,7,166493
JOB-0401,Data Engineer,Flipkart,India,2025-05-29,aws|big data|sql,1,1884574
JOB-0402,Frontend Developer,Google,Asia Pacific,2025-05-17,git|tailwind css|react|typescript|html|css|javascript|next.js,0,76639
JOB-0403,Software Engineer,Swiggy,India,2026-03-17,agile|git|java|rest api|c++,3,3905610
JOB-0404,QA Engineer,Uber,India,2025-08-09,postman|sql|python,2,3549311
JOB-0405,Cloud Architect,HCL,India,2026-01-06,linux|docker|terraform|azure|gcp,3,3125010
JOB-0406,Mobile Developer,Uber,Europe,2025-07-03,kotlin|rest api|git|react native|javascript|firebase|swift|flutter,10,127475
JOB-0407,Frontend Developer,Uber,Europe,2025-09-04,javascript|typescript|git|next.js|css|react,2,145927
JOB-0408,Software Engineer,Tech Mahindra,India,2025-10-23,git|python|c++,1,3741998
JOB-0409,Cybersecurity Analyst,Zomato,US,2025-10-17,python|linux|ethical hacking|cybersecurity|sql,2,168239
JOB-0410,ML Engineer,Amazon,India,2025-07-14,docker|machine learning|pytorch|aws,5,877785
JOB-0411,DevOps Engineer,Salesforce,Asia Pacific,2025-05-12,linux|ci/cd|git,7,69523
JOB-0412,Full Stack Developer,Google,India,2025-09-10,node.js|react|git|docker|html|javascript|css|mongodb|sql,10,3346437
JOB-0413,Cybersecurity Analyst,PhonePe,India,2025-04-01,cybersecurity|sql|networking|linux,5,3952214
JOB-0414,Cloud Architect,Salesforce,US,2025-06-29,terraform|azure|aws,0,130652
JOB-0415,Backend Developer,Swiggy,US,2025-07-16,rest api|docker|redis,1,88395
JOB-0416,DevOps Engineer,Swiggy,US,2026-03-23,git|aws|docker|python|kubernetes|linux|terraform,5,188494
JOB-0417,Cloud Architect,PhonePe,India,2025-01-31,azure|linux|terraform|gcp|kubernetes|networking,3,1415864
JOB-0418,Full Stack Developer,Tech Mahindra,Asia Pacific,2025-07-28,sql|git|react|mongodb|javascript|docker|html|node.js,7,48848
JOB-0419,Product Manager,Swiggy,Asia Pacific,2026-01-01,jira|agile|sql|data analysis,3,89420
JOB-0420,Backend Developer,Amazon,India,2025-07-16,postgresql|docker|sql|rest api|git|redis|python|node.js,2,1797017
JOB-0421,Full Stack Developer,Salesforce,Global,2025-09-30,react|javascript|docker,2,101618
JOB-0422,Frontend Developer,Amazon,US,2026-03-08,tailwind css|react|css|html|javascript|next.js,2,107952
JOB-0423,Frontend Developer,Swiggy,US,2025-05-08,javascript|react|html|git|css|tailwind css|next.js|typescript,10,74827
JOB-0424,Frontend Developer,Swiggy,India,2025-12-18,git|css|javascript|typescript|tailwind css|html|next.js,7,3689964
JOB-0425,DevOps Engineer,Razorpay,Global,2025-05-05,docker|git|linux,5,88084
JOB-0426,DevOps Engineer,Microsoft,Asia Pacific,2025-06-22,linux|aws|docker|git|ci/cd|kubernetes|python,2,81247
JOB-0427,QA Engineer,Wipro,US,2025-08-17,python|javascript|agile|git,5,73722
JOB-0428,Frontend Developer,Meta,India,2026-01-24,typescript|next.js|react|css|javascript|html|tailwind css|git,2,1471158
JOB-0429,Mobile Developer,Tech Mahindra,India,2025-11-12,javascript|flutter|react native|rest api|swift|kotlin,0,2830038
JOB-0430,Data Engineer,PhonePe,US,2026-01-07,docker|postgresql|apache spark|big data|aws|sql|hadoop|python,7,71609
JOB-0431,Data Analyst,Zomato,India,2026-01-10,pandas|statistics|python,1,2379810
JOB-0432,Backend Developer,Swiggy,India,2025-07-28,rest api|sql|docker|redis|python|postgresql|node.js|git,2,2014474
JOB-0433,ML Engineer,Salesforce,Asia Pacific,2025-07-06,machine learning|aws|pytorch|deep learning,5,62831
JOB-0434,Cybersecurity Analyst,Swiggy,US,2025-09-03,sql|cybersecurity|python|ethical hacking,5,102766
JOB-0435,QA Engineer,PhonePe,US,2025-03-04,sql|git|javascript|python|agile|postman,1,135552
JOB-0436,Software Engineer,Meta,Asia Pacific,2025-11-21,linux|java|python|c++,2,62927
JOB-0437,DevOps Engineer,Swiggy,Asia Pacific,2026-01-16,python|kubernetes|docker|git|terraform|linux|aws,7,43092
JOB-0438,Mobile Developer,Oracle,US,2025-10-08,rest api|react native|javascript|kotlin|firebase|swift|flutter|git,2,86428
JOB-0439,Data Scientist,Swiggy,India,2026-01-09,machine learning|statistics|python|sql|scikit-learn|deep learning|data visualization,2,3974066
JOB-0440,Full Stack Developer,Oracle,Europe,2026-03-17,mongodb|html|node.js|javascript|css|react,0,53748
JOB-0441,Frontend Developer,Razorpay,India,2025-10-25,typescript|javascript|tailwind css,5,1644863
